,datetime,number,name,address,banking,bonus,bike_stands,available_bike_stands,available_bikes,status,last_update,time_to_last_update
521,2023-12-15 19:07:59,22,ŠPICA,Prule 8,False,False,18,12,6,OPEN,2023-12-15 18:06:27,3692.0
522,2023-12-15 19:07:59,80,ROŠKA - STRELIŠKA,Roška cesta,False,False,20,15,5,OPEN,2023-12-15 18:06:10,3709.0
523,2023-12-15 19:07:59,8,BAVARSKI DVOR,Slovenska cesta 55c,False,False,20,4,16,OPEN,2023-12-15 18:03:04,3895.0
524,2023-12-15 19:07:59,20,STARA CERKEV,Celovška cesta 69,False,False,14,0,14,OPEN,2023-12-15 18:04:30,3809.0
525,2023-12-15 19:07:59,46,SITULA,Vilharjeva cesta 44,False,False,20,18,2,OPEN,2023-12-15 18:01:51,3968.0
526,2023-12-15 19:07:59,17,ILIRSKA ULICA,Ilirska ulica 1,False,False,18,15,3,OPEN,2023-12-15 18:06:45,3674.0
527,2023-12-15 19:07:59,72,LIDL - RUDNIK,Betettova cesta,False,False,20,12,8,OPEN,2023-12-15 18:04:15,3824.0
528,2023-12-15 19:07:59,64,KOPALIŠČE KOLEZIJA,Gunduličeva ulica,False,False,20,20,0,OPEN,2023-12-15 18:05:48,3731.0
529,2023-12-15 19:07:59,74,POVŠETOVA - KAJUHOVA,Povšetova - Kajuhova,False,False,20,13,7,OPEN,2023-12-15 18:05:59,3720.0
530,2023-12-15 19:07:59,29,DUNAJSKA C.-PS MERCATOR,Dunajska cesta 105,False,False,18,14,4,OPEN,2023-12-15 18:06:25,3694.0
531,2023-12-15 19:07:59,34,CITYPARK,Citypark - Šmartinska 152 g,False,False,20,8,11,OPEN,2023-12-15 18:05:23,3756.0
532,2023-12-15 19:07:59,32,KOPRSKA ULICA,Koprska ulica 98,False,False,8,4,4,OPEN,2023-12-15 17:58:38,4161.0
533,2023-12-15 19:07:59,30,LIDL - VOJKOVA CESTA,,False,False,20,17,3,OPEN,2023-12-15 18:05:36,3743.0
534,2023-12-15 19:07:59,55,POLJANSKA-POTOČNIKOVA,Poljanska cesta 50,False,False,20,12,8,OPEN,2023-12-15 17:58:06,4193.0
535,2023-12-15 19:07:59,57,POVŠETOVA-GRABLOVIČEVA,Grabloviceva ulica 60,False,False,19,13,6,OPEN,2023-12-15 18:03:55,3844.0
536,2023-12-15 19:07:59,12,PARK NAVJE-ŽELEZNA CESTA,Železna cesta 18,False,False,20,18,2,OPEN,2023-12-15 17:58:09,4190.0
537,2023-12-15 19:07:59,71,ZALOG,Zaloška cesta,False,False,20,9,11,OPEN,2023-12-15 18:05:58,3721.0
538,2023-12-15 19:07:59,53,CESTA NA ROŽNIK,Cesta na Rožnik 1,False,False,20,19,1,OPEN,2023-12-15 18:06:55,3664.0
539,2023-12-15 19:07:59,48,HOFER-KAJUHOVA,Kajuhova ulica 42,False,False,20,10,10,OPEN,2023-12-15 18:02:25,3934.0
540,2023-12-15 19:07:59,27,DUNAJSKA C.-PS PETROL,Dunajska cesta 50,False,False,20,19,1,OPEN,2023-12-15 18:05:19,3760.0
541,2023-12-15 19:07:59,69,STUDENEC,Zaloška cesta,False,False,20,4,16,OPEN,2023-12-15 17:57:51,4208.0
542,2023-12-15 19:07:59,14,PARKIRIŠČE NUK 2-FF,Zoisova cesta 2,False,False,20,18,2,OPEN,2023-12-15 18:05:34,3745.0
543,2023-12-15 19:07:59,42,BRATOVŠEVA PLOŠČAD,Dunajska 211,False,False,20,16,4,OPEN,2023-12-15 17:58:02,4197.0
544,2023-12-15 19:07:59,3,KONGRESNI TRG-ŠUBIČEVA ULICA,Kongresni trg 3,False,False,20,8,12,OPEN,2023-12-15 18:03:19,3880.0
545,2023-12-15 19:07:59,43,BS4-STOŽICE,Dunajska 186,False,False,20,12,8,OPEN,2023-12-15 18:01:17,4002.0
546,2023-12-15 19:07:59,78,GERBIČEVA - ŠPORTNI PARK SVOBODA,Gerbičeva ulica 61,False,False,20,18,2,OPEN,2023-12-15 18:03:27,3872.0
547,2023-12-15 19:07:59,52,ŽIVALSKI VRT,Večna pot 70,False,False,20,16,4,OPEN,2023-12-15 18:06:05,3714.0
548,2023-12-15 19:07:59,82,VOKA - SLOVENČEVA,Vodovodna cesta 90,False,False,20,17,3,OPEN,2023-12-15 18:03:13,3886.0
549,2023-12-15 19:07:59,35,BTC CITY/DVORANA A,BTC City/Dvorana A,False,False,20,9,11,OPEN,2023-12-15 18:06:49,3670.0
550,2023-12-15 19:07:59,37,TRNOVO,TRNOVO,False,False,20,12,8,OPEN,2023-12-15 18:06:23,3696.0
551,2023-12-15 19:07:59,38,P+R BARJE,P+R BARJE,False,False,20,11,8,OPEN,2023-12-15 18:06:44,3675.0
552,2023-12-15 19:07:59,26,ROŽNA DOLINA-ŠKRABČEVA UL.,Škrabčeva ulica 2,False,False,18,14,4,OPEN,2023-12-15 17:57:53,4206.0
553,2023-12-15 19:07:59,21,KINO ŠIŠKA,Celovška cesta 111c,False,False,26,21,5,OPEN,2023-12-15 18:00:55,4024.0
554,2023-12-15 19:07:59,49,BRODARJEV TRG,Nove Fuzine 8,False,False,20,6,14,OPEN,2023-12-15 18:02:49,3910.0
555,2023-12-15 19:07:59,24,ZALOŠKA C.-GRABLOVIČEVA C.,Zaloška cesta 16,False,False,16,10,6,OPEN,2023-12-15 18:05:18,3761.0
556,2023-12-15 19:07:59,79,DOLENJSKA C. - STRELIŠČE,Dolenjska c. 11,False,False,20,13,7,OPEN,2023-12-15 18:05:03,3776.0
557,2023-12-15 19:07:59,47,ŠTEPANJSKO NASELJE 1-JAKČEVA ULICA,Jakčeva ulica 37,False,False,19,11,8,OPEN,2023-12-15 18:07:02,3657.0
558,2023-12-15 19:07:59,75,SOSESKA NOVO BRDO,Pot rdečega križa,False,False,20,14,6,OPEN,2023-12-15 17:57:46,4213.0
559,2023-12-15 19:07:59,58,TRŽNICA KOSEZE,Vodnikova cesta 187,False,False,18,14,4,OPEN,2023-12-15 18:06:10,3709.0
560,2023-12-15 19:07:59,62,ALEJA - CELOVŠKA CESTA,Aleja - Celovška Cesta,False,False,20,8,12,OPEN,2023-12-15 18:04:36,3803.0
561,2023-12-15 19:07:59,33,MERCATOR CENTER ŠIŠKA,Cesta Ljubljanske brigade 33,False,False,22,11,11,OPEN,2023-12-15 18:07:05,3654.0
562,2023-12-15 19:07:59,16,GH ŠENTPETER-NJEGOŠEVA C.,Zaloška cesta 1,False,False,24,24,0,OPEN,2023-12-15 18:06:42,3677.0
563,2023-12-15 19:07:59,84,HOFER - POLJE,Polje 51,False,False,20,7,13,OPEN,2023-12-15 18:06:29,3690.0
564,2023-12-15 19:07:59,65,VIŠKO POLJE,Cesta na Brdo,False,False,20,10,10,OPEN,2023-12-15 18:07:03,3656.0
565,2023-12-15 19:07:59,40,BONIFACIJA,Tržaška 123,False,False,21,20,1,OPEN,2023-12-15 18:04:57,3782.0
566,2023-12-15 19:07:59,39,P + R DOLGI MOST,P+R Dolgi most,False,False,20,14,6,OPEN,2023-12-15 18:05:49,3730.0
567,2023-12-15 19:07:59,67,DRAVLJE,Celovška cesta,False,False,20,19,1,OPEN,2023-12-15 18:05:41,3738.0
568,2023-12-15 19:07:59,70,POLJE,Zadobrovška cesta,False,False,20,17,3,OPEN,2023-12-15 18:04:07,3832.0
569,2023-12-15 19:07:59,83,SUPERNOVA LJUBLJANA - RUDNIK,Jurčkova 223,False,False,20,15,5,OPEN,2023-12-15 18:06:45,3674.0
570,2023-12-15 19:07:59,56,SREDNJA FRIZERSKA ŠOLA,Litostrojska cesta 53,False,False,20,15,5,OPEN,2023-12-15 18:07:14,3645.0
571,2023-12-15 19:07:59,9,TRG OF-KOLODVORSKA UL.,Trg OF 12,False,False,26,2,24,OPEN,2023-12-15 18:04:29,3810.0
572,2023-12-15 19:07:59,13,TRG MDB,Trg MDB 9,False,False,20,14,6,OPEN,2023-12-15 18:05:48,3731.0
573,2023-12-15 19:07:59,18,TRŽAŠKA C.-ILIRIJA,Tržaška cesta 37,False,False,20,20,0,OPEN,2023-12-15 17:58:42,4157.0
574,2023-12-15 19:07:59,1,PREŠERNOV TRG-PETKOVŠKOVO NABREŽJE,Prešernov trg 6,False,False,20,2,18,OPEN,2023-12-15 18:04:34,3805.0
575,2023-12-15 19:07:59,60,MERCATOR MARKET - CELOVŠKA C. 163,Celovška 163,False,False,20,10,10,OPEN,2023-12-15 18:06:44,3675.0
576,2023-12-15 19:07:59,44,SAVSKO NASELJE 2-LINHARTOVA CESTA,Topniška 54,False,False,20,18,2,OPEN,2023-12-15 18:07:21,3638.0
577,2023-12-15 19:07:59,5,BREG,Breg 20,False,False,20,18,2,OPEN,2023-12-15 18:04:57,3782.0
578,2023-12-15 19:07:59,36,BTC CITY ATLANTIS,BTC City Atlantis,False,False,20,13,7,OPEN,2023-12-15 18:06:29,3690.0
579,2023-12-15 19:07:59,63,IKEA,Švedska ulica 6,False,False,20,17,3,OPEN,2023-12-15 18:07:03,3656.0
580,2023-12-15 19:07:59,7,MIKLOŠIČEV PARK,Miklošičeva cesta 20,False,False,18,6,12,OPEN,2023-12-15 18:06:00,3719.0
581,2023-12-15 19:07:59,23,BARJANSKA C.-CENTER STAREJŠIH TRNOVO,Devinska ulica 1a,False,False,20,10,10,OPEN,2023-12-15 18:06:17,3702.0
582,2023-12-15 19:07:59,81,LEK - VEROVŠKOVA,Verovškova 57,False,False,20,19,1,OPEN,2023-12-15 17:57:39,4220.0
583,2023-12-15 19:07:59,15,AMBROŽEV TRG,Poljanska cesta 20c,False,False,18,13,5,OPEN,2023-12-15 18:04:01,3838.0
584,2023-12-15 19:07:59,77,VOJKOVA - GASILSKA BRIGADA,Vojkova cesta,False,False,20,11,9,OPEN,2023-12-15 18:05:18,3761.0
585,2023-12-15 19:07:59,61,RAKOVNIK,Rakovnik,False,False,20,6,14,OPEN,2023-12-15 18:06:18,3701.0
586,2023-12-15 19:07:59,50,PREGLOV TRG,Nove Fuzine 33,False,False,20,10,10,OPEN,2023-12-15 18:03:13,3886.0
587,2023-12-15 19:07:59,28,PLEČNIKOV STADION,Dunajska cesta 70,False,False,18,6,12,OPEN,2023-12-15 18:05:34,3745.0
588,2023-12-15 19:09:00,59,LIDL BEŽIGRAD,Bežigrad 11,False,False,20,20,0,OPEN,2023-12-15 18:07:42,3678.0
589,2023-12-15 19:09:00,54,ŠMARTINSKI PARK,Smartinska cesta 58,False,False,20,7,13,OPEN,2023-12-15 17:58:52,4208.0
590,2023-12-15 19:09:00,45,SAVSKO NASELJE 1-ŠMARTINSKA CESTA,Savska cesta 1,False,False,20,20,0,OPEN,2023-12-15 17:59:17,4183.0
591,2023-12-15 19:09:00,68,ČRNUČE,Dunajska cesta,False,False,20,17,3,OPEN,2023-12-15 18:05:27,3813.0
592,2023-12-15 19:09:00,11,VILHARJEVA CESTA,Vilharjeva cesta 23,False,False,20,2,18,OPEN,2023-12-15 18:07:55,3665.0
593,2023-12-15 19:09:00,10,MASARYKOVA DDC,Masarykova cesta 14,False,False,18,14,4,OPEN,2023-12-15 18:07:39,3681.0
594,2023-12-15 19:09:00,2,POGAČARJEV TRG-TRŽNICA,Pogačarjev trg 3,False,False,18,1,17,OPEN,2023-12-15 18:08:08,3652.0
595,2023-12-15 19:09:00,4,CANKARJEVA UL.-NAMA,Cankarjeva cesta 1,False,False,26,15,11,OPEN,2023-12-15 18:05:12,3828.0
596,2023-12-15 19:09:00,41,ANTONOV TRG,Tržaška 91,False,False,20,13,7,OPEN,2023-12-15 18:08:05,3655.0
597,2023-12-15 19:09:00,73,PRUŠNIKOVA,Prušnikova ulica,False,False,20,16,4,OPEN,2023-12-15 18:07:26,3694.0
598,2023-12-15 19:09:00,76,TEHNOLOŠKI PARK,Tehnološki park,False,False,20,15,5,OPEN,2023-12-15 18:05:26,3814.0
599,2023-12-15 19:09:00,66,KOSEŠKI BAJER,Koseška cesta,False,False,20,15,5,OPEN,2023-12-15 18:05:59,3781.0
600,2023-12-15 19:09:00,19,TIVOLI,Celovška cesta 26,False,False,20,8,12,OPEN,2023-12-15 18:08:04,3656.0
601,2023-12-15 19:09:00,25,TRŽNICA MOSTE,Zaloška cesta 54,False,False,21,13,8,OPEN,2023-12-15 18:02:31,3989.0
602,2023-12-15 19:09:00,6,GRUDNOVO NABREŽJE-KARLOVŠKA C.,Grudnovo nabrežje 3,False,False,18,15,3,OPEN,2023-12-15 18:05:37,3803.0
603,2023-12-15 19:09:00,51,LIDL-LITIJSKA CESTA,Litijska cesta 53,False,False,20,14,6,OPEN,2023-12-15 18:06:48,3732.0
604,2023-12-15 19:09:00,31,ŠPORTNI CENTER STOŽICE,Vojkova cesta 91,False,False,26,11,15,OPEN,2023-12-15 18:04:40,3860.0
605,2023-12-15 19:09:00,22,ŠPICA,Prule 8,False,False,18,12,6,OPEN,2023-12-15 18:06:27,3753.0
606,2023-12-15 19:09:00,80,ROŠKA - STRELIŠKA,Roška cesta,False,False,20,15,5,OPEN,2023-12-15 18:06:10,3770.0
607,2023-12-15 19:09:00,8,BAVARSKI DVOR,Slovenska cesta 55c,False,False,20,4,16,OPEN,2023-12-15 18:03:04,3956.0
608,2023-12-15 19:09:00,20,STARA CERKEV,Celovška cesta 69,False,False,14,0,14,OPEN,2023-12-15 18:07:37,3683.0
609,2023-12-15 19:09:00,46,SITULA,Vilharjeva cesta 44,False,False,20,18,2,OPEN,2023-12-15 18:07:29,3691.0
610,2023-12-15 19:09:00,17,ILIRSKA ULICA,Ilirska ulica 1,False,False,18,15,3,OPEN,2023-12-15 18:07:46,3674.0
611,2023-12-15 19:09:00,72,LIDL - RUDNIK,Betettova cesta,False,False,20,12,8,OPEN,2023-12-15 18:04:15,3885.0
612,2023-12-15 19:09:00,64,KOPALIŠČE KOLEZIJA,Gunduličeva ulica,False,False,20,20,0,OPEN,2023-12-15 18:05:48,3792.0
613,2023-12-15 19:09:00,74,POVŠETOVA - KAJUHOVA,Povšetova - Kajuhova,False,False,20,13,7,OPEN,2023-12-15 18:05:59,3781.0
614,2023-12-15 19:09:00,29,DUNAJSKA C.-PS MERCATOR,Dunajska cesta 105,False,False,18,14,4,OPEN,2023-12-15 18:07:43,3677.0
615,2023-12-15 19:09:00,34,CITYPARK,Citypark - Šmartinska 152 g,False,False,20,8,11,OPEN,2023-12-15 18:05:23,3817.0
616,2023-12-15 19:09:00,32,KOPRSKA ULICA,Koprska ulica 98,False,False,8,4,4,OPEN,2023-12-15 17:58:38,4222.0
617,2023-12-15 19:09:00,30,LIDL - VOJKOVA CESTA,,False,False,20,17,3,OPEN,2023-12-15 18:07:27,3693.0
618,2023-12-15 19:09:00,55,POLJANSKA-POTOČNIKOVA,Poljanska cesta 50,False,False,20,11,9,OPEN,2023-12-15 18:08:12,3648.0
619,2023-12-15 19:09:00,57,POVŠETOVA-GRABLOVIČEVA,Grabloviceva ulica 60,False,False,19,13,6,OPEN,2023-12-15 18:03:55,3905.0
620,2023-12-15 19:09:00,12,PARK NAVJE-ŽELEZNA CESTA,Železna cesta 18,False,False,20,18,2,OPEN,2023-12-15 18:08:14,3646.0
621,2023-12-15 19:09:00,71,ZALOG,Zaloška cesta,False,False,20,9,11,OPEN,2023-12-15 18:05:58,3782.0
622,2023-12-15 19:09:00,53,CESTA NA ROŽNIK,Cesta na Rožnik 1,False,False,20,19,1,OPEN,2023-12-15 18:06:55,3725.0
623,2023-12-15 19:09:00,48,HOFER-KAJUHOVA,Kajuhova ulica 42,False,False,20,10,10,OPEN,2023-12-15 18:08:01,3659.0
624,2023-12-15 19:09:00,27,DUNAJSKA C.-PS PETROL,Dunajska cesta 50,False,False,20,19,1,OPEN,2023-12-15 18:05:19,3821.0
625,2023-12-15 19:09:00,69,STUDENEC,Zaloška cesta,False,False,20,4,16,OPEN,2023-12-15 18:07:56,3664.0
626,2023-12-15 19:09:00,14,PARKIRIŠČE NUK 2-FF,Zoisova cesta 2,False,False,20,18,2,OPEN,2023-12-15 18:05:34,3806.0
627,2023-12-15 19:09:00,42,BRATOVŠEVA PLOŠČAD,Dunajska 211,False,False,20,16,4,OPEN,2023-12-15 18:08:08,3652.0
628,2023-12-15 19:09:00,3,KONGRESNI TRG-ŠUBIČEVA ULICA,Kongresni trg 3,False,False,20,8,12,OPEN,2023-12-15 18:03:19,3941.0
629,2023-12-15 19:09:00,43,BS4-STOŽICE,Dunajska 186,False,False,20,12,8,OPEN,2023-12-15 18:01:17,4063.0
630,2023-12-15 19:09:00,78,GERBIČEVA - ŠPORTNI PARK SVOBODA,Gerbičeva ulica 61,False,False,20,18,2,OPEN,2023-12-15 18:08:06,3654.0
631,2023-12-15 19:09:00,52,ŽIVALSKI VRT,Večna pot 70,False,False,20,16,4,OPEN,2023-12-15 18:06:05,3775.0
632,2023-12-15 19:09:00,82,VOKA - SLOVENČEVA,Vodovodna cesta 90,False,False,20,17,3,OPEN,2023-12-15 18:03:13,3947.0
633,2023-12-15 19:09:00,35,BTC CITY/DVORANA A,BTC City/Dvorana A,False,False,20,9,11,OPEN,2023-12-15 18:06:49,3731.0
634,2023-12-15 19:09:00,37,TRNOVO,TRNOVO,False,False,20,12,8,OPEN,2023-12-15 18:06:23,3757.0
635,2023-12-15 19:09:00,38,P+R BARJE,P+R BARJE,False,False,20,11,8,OPEN,2023-12-15 18:06:44,3736.0
636,2023-12-15 19:09:00,26,ROŽNA DOLINA-ŠKRABČEVA UL.,Škrabčeva ulica 2,False,False,18,14,4,OPEN,2023-12-15 18:07:58,3662.0
637,2023-12-15 19:09:00,21,KINO ŠIŠKA,Celovška cesta 111c,False,False,26,21,5,OPEN,2023-12-15 18:00:55,4085.0
638,2023-12-15 19:09:00,49,BRODARJEV TRG,Nove Fuzine 8,False,False,20,6,14,OPEN,2023-12-15 18:02:49,3971.0
639,2023-12-15 19:09:00,24,ZALOŠKA C.-GRABLOVIČEVA C.,Zaloška cesta 16,False,False,16,10,6,OPEN,2023-12-15 18:05:18,3822.0
640,2023-12-15 19:09:00,79,DOLENJSKA C. - STRELIŠČE,Dolenjska c. 11,False,False,20,13,7,OPEN,2023-12-15 18:05:03,3837.0
641,2023-12-15 19:09:00,47,ŠTEPANJSKO NASELJE 1-JAKČEVA ULICA,Jakčeva ulica 37,False,False,19,11,8,OPEN,2023-12-15 18:07:02,3718.0
642,2023-12-15 19:09:00,75,SOSESKA NOVO BRDO,Pot rdečega križa,False,False,20,14,6,OPEN,2023-12-15 18:07:51,3669.0
643,2023-12-15 19:09:00,58,TRŽNICA KOSEZE,Vodnikova cesta 187,False,False,18,14,4,OPEN,2023-12-15 18:06:10,3770.0
644,2023-12-15 19:09:00,62,ALEJA - CELOVŠKA CESTA,Aleja - Celovška Cesta,False,False,20,8,12,OPEN,2023-12-15 18:04:36,3864.0
645,2023-12-15 19:09:00,33,MERCATOR CENTER ŠIŠKA,Cesta Ljubljanske brigade 33,False,False,22,11,11,OPEN,2023-12-15 18:07:05,3715.0
646,2023-12-15 19:09:00,16,GH ŠENTPETER-NJEGOŠEVA C.,Zaloška cesta 1,False,False,24,24,0,OPEN,2023-12-15 18:06:42,3738.0
647,2023-12-15 19:09:00,84,HOFER - POLJE,Polje 51,False,False,20,7,13,OPEN,2023-12-15 18:06:29,3751.0
648,2023-12-15 19:09:00,65,VIŠKO POLJE,Cesta na Brdo,False,False,20,10,10,OPEN,2023-12-15 18:07:03,3717.0
649,2023-12-15 19:09:00,40,BONIFACIJA,Tržaška 123,False,False,21,20,1,OPEN,2023-12-15 18:04:57,3843.0
650,2023-12-15 19:09:00,39,P + R DOLGI MOST,P+R Dolgi most,False,False,20,14,6,OPEN,2023-12-15 18:05:49,3791.0
651,2023-12-15 19:09:00,67,DRAVLJE,Celovška cesta,False,False,20,19,1,OPEN,2023-12-15 18:05:41,3799.0
652,2023-12-15 19:09:00,70,POLJE,Zadobrovška cesta,False,False,20,17,3,OPEN,2023-12-15 18:04:07,3893.0
653,2023-12-15 19:09:00,83,SUPERNOVA LJUBLJANA - RUDNIK,Jurčkova 223,False,False,20,15,5,OPEN,2023-12-15 18:06:45,3735.0
654,2023-12-15 19:09:00,56,SREDNJA FRIZERSKA ŠOLA,Litostrojska cesta 53,False,False,20,15,5,OPEN,2023-12-15 18:07:14,3706.0
655,2023-12-15 19:09:00,9,TRG OF-KOLODVORSKA UL.,Trg OF 12,False,False,26,2,24,OPEN,2023-12-15 18:04:29,3871.0
656,2023-12-15 19:09:00,13,TRG MDB,Trg MDB 9,False,False,20,14,6,OPEN,2023-12-15 18:07:36,3684.0
657,2023-12-15 19:09:00,18,TRŽAŠKA C.-ILIRIJA,Tržaška cesta 37,False,False,20,20,0,OPEN,2023-12-15 17:58:42,4218.0
658,2023-12-15 19:09:00,1,PREŠERNOV TRG-PETKOVŠKOVO NABREŽJE,Prešernov trg 6,False,False,20,2,18,OPEN,2023-12-15 18:07:28,3692.0
659,2023-12-15 19:09:00,60,MERCATOR MARKET - CELOVŠKA C. 163,Celovška 163,False,False,20,10,10,OPEN,2023-12-15 18:08:09,3651.0
660,2023-12-15 19:09:00,44,SAVSKO NASELJE 2-LINHARTOVA CESTA,Topniška 54,False,False,20,18,2,OPEN,2023-12-15 18:07:21,3699.0
661,2023-12-15 19:09:00,5,BREG,Breg 20,False,False,20,18,2,OPEN,2023-12-15 18:04:57,3843.0
662,2023-12-15 19:09:00,36,BTC CITY ATLANTIS,BTC City Atlantis,False,False,20,13,7,OPEN,2023-12-15 18:06:29,3751.0
663,2023-12-15 19:09:00,63,IKEA,Švedska ulica 6,False,False,20,17,3,OPEN,2023-12-15 18:07:03,3717.0
664,2023-12-15 19:09:00,7,MIKLOŠIČEV PARK,Miklošičeva cesta 20,False,False,18,6,12,OPEN,2023-12-15 18:06:00,3780.0
665,2023-12-15 19:09:00,23,BARJANSKA C.-CENTER STAREJŠIH TRNOVO,Devinska ulica 1a,False,False,20,10,10,OPEN,2023-12-15 18:06:17,3763.0
666,2023-12-15 19:09:00,81,LEK - VEROVŠKOVA,Verovškova 57,False,False,20,19,1,OPEN,2023-12-15 18:07:44,3676.0
667,2023-12-15 19:09:00,15,AMBROŽEV TRG,Poljanska cesta 20c,False,False,18,13,5,OPEN,2023-12-15 18:08:10,3650.0
668,2023-12-15 19:09:00,77,VOJKOVA - GASILSKA BRIGADA,Vojkova cesta,False,False,20,11,9,OPEN,2023-12-15 18:07:22,3698.0
669,2023-12-15 19:09:00,61,RAKOVNIK,Rakovnik,False,False,20,7,13,OPEN,2023-12-15 18:07:36,3684.0
670,2023-12-15 19:09:00,50,PREGLOV TRG,Nove Fuzine 33,False,False,20,10,10,OPEN,2023-12-15 18:03:13,3947.0
671,2023-12-15 19:09:00,28,PLEČNIKOV STADION,Dunajska cesta 70,False,False,18,6,12,OPEN,2023-12-15 18:05:34,3806.0
672,2023-12-15 19:10:00,59,LIDL BEŽIGRAD,Bežigrad 11,False,False,20,20,0,OPEN,2023-12-15 18:07:42,3738.0
673,2023-12-15 19:10:00,54,ŠMARTINSKI PARK,Smartinska cesta 58,False,False,20,7,13,OPEN,2023-12-15 18:08:56,3664.0
674,2023-12-15 19:10:00,45,SAVSKO NASELJE 1-ŠMARTINSKA CESTA,Savska cesta 1,False,False,20,20,0,OPEN,2023-12-15 17:59:17,4243.0
675,2023-12-15 19:10:00,68,ČRNUČE,Dunajska cesta,False,False,20,17,3,OPEN,2023-12-15 18:05:27,3873.0
676,2023-12-15 19:10:00,11,VILHARJEVA CESTA,Vilharjeva cesta 23,False,False,20,2,18,OPEN,2023-12-15 18:07:55,3725.0
677,2023-12-15 19:10:00,10,MASARYKOVA DDC,Masarykova cesta 14,False,False,18,14,4,OPEN,2023-12-15 18:07:39,3741.0
678,2023-12-15 19:10:00,2,POGAČARJEV TRG-TRŽNICA,Pogačarjev trg 3,False,False,18,1,17,OPEN,2023-12-15 18:08:08,3712.0
679,2023-12-15 19:10:00,4,CANKARJEVA UL.-NAMA,Cankarjeva cesta 1,False,False,26,15,11,OPEN,2023-12-15 18:05:12,3888.0
680,2023-12-15 19:10:00,41,ANTONOV TRG,Tržaška 91,False,False,20,13,7,OPEN,2023-12-15 18:08:05,3715.0
681,2023-12-15 19:10:00,73,PRUŠNIKOVA,Prušnikova ulica,False,False,20,16,4,OPEN,2023-12-15 18:07:26,3754.0
682,2023-12-15 19:10:00,76,TEHNOLOŠKI PARK,Tehnološki park,False,False,20,15,5,OPEN,2023-12-15 18:05:26,3874.0
683,2023-12-15 19:10:00,66,KOSEŠKI BAJER,Koseška cesta,False,False,20,15,5,OPEN,2023-12-15 18:05:59,3841.0
684,2023-12-15 19:10:00,19,TIVOLI,Celovška cesta 26,False,False,20,8,12,OPEN,2023-12-15 18:08:04,3716.0
685,2023-12-15 19:10:00,25,TRŽNICA MOSTE,Zaloška cesta 54,False,False,21,13,8,OPEN,2023-12-15 18:02:31,4049.0
686,2023-12-15 19:10:00,6,GRUDNOVO NABREŽJE-KARLOVŠKA C.,Grudnovo nabrežje 3,False,False,18,15,3,OPEN,2023-12-15 18:08:26,3694.0
687,2023-12-15 19:10:00,51,LIDL-LITIJSKA CESTA,Litijska cesta 53,False,False,20,14,6,OPEN,2023-12-15 18:06:48,3792.0
688,2023-12-15 19:10:00,31,ŠPORTNI CENTER STOŽICE,Vojkova cesta 91,False,False,26,11,15,OPEN,2023-12-15 18:04:40,3920.0
689,2023-12-15 19:10:00,22,ŠPICA,Prule 8,False,False,18,12,6,OPEN,2023-12-15 18:06:27,3813.0
690,2023-12-15 19:10:00,80,ROŠKA - STRELIŠKA,Roška cesta,False,False,20,15,5,OPEN,2023-12-15 18:06:10,3830.0
691,2023-12-15 19:10:00,8,BAVARSKI DVOR,Slovenska cesta 55c,False,False,20,4,16,OPEN,2023-12-15 18:03:04,4016.0
692,2023-12-15 19:10:00,20,STARA CERKEV,Celovška cesta 69,False,False,14,0,14,OPEN,2023-12-15 18:07:37,3743.0
693,2023-12-15 19:10:00,46,SITULA,Vilharjeva cesta 44,False,False,20,18,2,OPEN,2023-12-15 18:07:29,3751.0
694,2023-12-15 19:10:00,17,ILIRSKA ULICA,Ilirska ulica 1,False,False,18,15,3,OPEN,2023-12-15 18:07:46,3734.0
695,2023-12-15 19:10:00,72,LIDL - RUDNIK,Betettova cesta,False,False,20,12,8,OPEN,2023-12-15 18:04:15,3945.0
696,2023-12-15 19:10:00,64,KOPALIŠČE KOLEZIJA,Gunduličeva ulica,False,False,20,20,0,OPEN,2023-12-15 18:05:48,3852.0
697,2023-12-15 19:10:00,74,POVŠETOVA - KAJUHOVA,Povšetova - Kajuhova,False,False,20,13,7,OPEN,2023-12-15 18:05:59,3841.0
698,2023-12-15 19:10:00,29,DUNAJSKA C.-PS MERCATOR,Dunajska cesta 105,False,False,18,14,4,OPEN,2023-12-15 18:07:43,3737.0
699,2023-12-15 19:10:00,34,CITYPARK,Citypark - Šmartinska 152 g,False,False,20,8,11,OPEN,2023-12-15 18:05:23,3877.0
700,2023-12-15 19:10:00,32,KOPRSKA ULICA,Koprska ulica 98,False,False,8,4,4,OPEN,2023-12-15 18:08:43,3677.0
701,2023-12-15 19:10:00,30,LIDL - VOJKOVA CESTA,,False,False,20,17,3,OPEN,2023-12-15 18:07:27,3753.0
702,2023-12-15 19:10:00,55,POLJANSKA-POTOČNIKOVA,Poljanska cesta 50,False,False,20,11,9,OPEN,2023-12-15 18:08:12,3708.0
703,2023-12-15 19:10:00,57,POVŠETOVA-GRABLOVIČEVA,Grabloviceva ulica 60,False,False,19,13,6,OPEN,2023-12-15 18:08:34,3686.0
704,2023-12-15 19:10:00,12,PARK NAVJE-ŽELEZNA CESTA,Železna cesta 18,False,False,20,18,2,OPEN,2023-12-15 18:08:14,3706.0
